match_id,team_iso3,beneficiary_team_iso3,player_name,related_player_name,event_type,minute,stoppage_minute,period,scoreboard_team_a,scoreboard_team_b,notes,data_source_name,data_quality_score
M042,BEL,BEL,Nicolas Raskin,Youri Tielemans,sub_in,85,,2H,,,"Substitution, Belgium. Nicolas Raskin replaces Youri Tielemans.",ESPN public summary API,82
M042,BEL,BEL,Romelu Lukaku,Charles De Ketelaere,sub_in,85,,2H,,,"Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere.",ESPN public summary API,82
M042,BEL,BEL,Charles De Ketelaere,Romelu Lukaku,sub_out,85,,2H,,,"Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere.",ESPN public summary API,82
M042,BEL,BEL,Youri Tielemans,Nicolas Raskin,sub_out,85,,2H,,,"Substitution, Belgium. Nicolas Raskin replaces Youri Tielemans.",ESPN public summary API,82
M042,BEL,BEL,Romelu Lukaku,Nicolas Raskin,goal,86,,2H,1,4,"Goal! New Zealand 1, Belgium 4. Romelu Lukaku (Belgium) header from very close range to the centre of the goal. Assisted by Nicolas Raskin with a cross.",ESPN public summary API,82
M042,BEL,BEL,Alexis Saelemaekers,Romelu Lukaku,goal,90,4,2H,1,5,"Goal! New Zealand 1, Belgium 5. Alexis Saelemaekers (Belgium) right footed shot from the centre of the box to the bottom left corner. Assisted by Romelu Lukaku following a fast break.",ESPN public summary API,82
M043,CPV,CPV,Sidny Lopes Cabral,,yellow_card,16,,1H,,,Sidny Cabral (Cabo Verde) is shown the yellow card for a bad foul.,ESPN public summary API,82
M043,ESP,ESP,,,hydration_break_start,23,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M043,ESP,ESP,,,hydration_break_end,26,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M043,CPV,CPV,Deroy Duarte,Laros Duarte,sub_in,61,,2H,,,"Substitution, Cabo Verde. Deroy Duarte replaces Laros Duarte.",ESPN public summary API,82
M043,CPV,CPV,Nuno da Costa,Dailon Livramento,sub_in,61,,2H,,,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento.",ESPN public summary API,82
M043,CPV,CPV,Willy Semedo,Jovane Cabral,sub_in,61,,2H,,,"Substitution, Cabo Verde. Willy Semedo replaces Jovane Cabral because of an injury.",ESPN public summary API,82
M043,CPV,CPV,Dailon Livramento,Nuno da Costa,sub_out,61,,2H,,,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento.",ESPN public summary API,82
M043,CPV,CPV,Jovane Cabral,Willy Semedo,sub_out,61,,2H,,,"Substitution, Cabo Verde. Willy Semedo replaces Jovane Cabral because of an injury.",ESPN public summary API,82
M043,CPV,CPV,Laros Duarte,Deroy Duarte,sub_out,61,,2H,,,"Substitution, Cabo Verde. Deroy Duarte replaces Laros Duarte.",ESPN public summary API,82
M043,ESP,ESP,,,hydration_break_end,65,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M043,ESP,ESP,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M043,ESP,ESP,,,hydration_break_end,71,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M043,ESP,ESP,Lamine Yamal,Gavi,sub_in,71,,2H,,,"Substitution, Spain. Lamine Yamal replaces Gavi.",ESPN public summary API,82
M043,ESP,ESP,Mikel Merino,Fabián Ruiz,sub_in,71,,2H,,,"Substitution, Spain. Mikel Merino replaces Fabián Ruiz.",ESPN public summary API,82
M043,ESP,ESP,Fabián Ruiz,Mikel Merino,sub_out,71,,2H,,,"Substitution, Spain. Mikel Merino replaces Fabián Ruiz.",ESPN public summary API,82
M043,ESP,ESP,Gavi,Lamine Yamal,sub_out,71,,2H,,,"Substitution, Spain. Lamine Yamal replaces Gavi.",ESPN public summary API,82
M043,CPV,CPV,João Paulo,Sidny Lopes Cabral,sub_in,76,,2H,,,"Substitution, Cabo Verde. João Paulo replaces Sidny Cabral.",ESPN public summary API,82
M043,CPV,CPV,Sidny Lopes Cabral,João Paulo,sub_out,76,,2H,,,"Substitution, Cabo Verde. João Paulo replaces Sidny Cabral.",ESPN public summary API,82
M043,CPV,CPV,Telmo Arcanjo,Jamiro Monteiro,sub_in,79,,2H,,,"Substitution, Cabo Verde. Telmo Arcanjo replaces Jamiro Monteiro.",ESPN public summary API,82
M043,CPV,CPV,Jamiro Monteiro,Telmo Arcanjo,sub_out,79,,2H,,,"Substitution, Cabo Verde. Telmo Arcanjo replaces Jamiro Monteiro.",ESPN public summary API,82
M043,ESP,ESP,Dani Olmo,Ferran Torres,sub_in,81,,2H,,,"Substitution, Spain. Dani Olmo replaces Ferran Torres.",ESPN public summary API,82
M043,ESP,ESP,Ferran Torres,Dani Olmo,sub_out,81,,2H,,,"Substitution, Spain. Dani Olmo replaces Ferran Torres.",ESPN public summary API,82
M043,ESP,ESP,Nico Williams,Rodri,sub_in,87,,2H,,,"Substitution, Spain. Nico Williams replaces Rodri.",ESPN public summary API,82
M043,ESP,ESP,Rodri,Nico Williams,sub_out,87,,2H,,,"Substitution, Spain. Nico Williams replaces Rodri.",ESPN public summary API,82
M043,ESP,ESP,Pedri,,yellow_card,90,3,2H,,,Pedri (Spain) is shown the yellow card for a bad foul.,ESPN public summary API,82
M045,ESP,ESP,Lamine Yamal,Mikel Oyarzabal,goal,10,,1H,1,0,"Goal! Spain 1, Saudi Arabia 0. Lamine Yamal (Spain) right footed shot from the right side of the six yard box to the bottom right corner. Assisted by Mikel Oyarzabal with a cross.",ESPN public summary API,82
M045,ESP,ESP,Mikel Oyarzabal,Aymeric Laporte,goal,21,,1H,2,0,"Goal! Spain 2, Saudi Arabia 0. Mikel Oyarzabal (Spain) left footed shot from the left side of the six yard box to the bottom right corner. Assisted by Aymeric Laporte with a headed pass following a corner.",ESPN public summary API,82
M045,ESP,ESP,Mikel Oyarzabal,Dani Olmo,goal,24,,1H,3,0,"Goal! Spain 3, Saudi Arabia 0. Mikel Oyarzabal (Spain) left footed shot from very close range to the top right corner. Assisted by Dani Olmo with a headed pass.",ESPN public summary API,82
M045,ESP,ESP,,,hydration_break_start,25,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M045,ESP,ESP,,,hydration_break_end,28,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M045,SAU,SAU,Salem Al-Dawsari,,yellow_card,30,,1H,,,Salem Al Dawsari (Saudi Arabia) is shown the yellow card for a bad foul.,ESPN public summary API,82
M045,ESP,ESP,Ferran Torres,Mikel Oyarzabal,sub_in,45,,2H,,,"Substitution, Spain. Ferran Torres replaces Mikel Oyarzabal.",ESPN public summary API,82
M045,ESP,ESP,Yéremy Pino,Lamine Yamal,sub_in,45,,2H,,,"Substitution, Spain. Yéremy Pino replaces Lamine Yamal.",ESPN public summary API,82
M045,SAU,SAU,Abdullah Al-Hamdan,Musab Al-Juwayr,sub_in,45,,2H,,,"Substitution, Saudi Arabia. Abdullah Al Hamddan replaces Musab Al Juwayr.",ESPN public summary API,82
M045,SAU,SAU,Mohamed Kanno,Abdullah Al-Khaibari,sub_in,45,,2H,,,"Substitution, Saudi Arabia. Mohamed Kanno replaces Abdullah Al Khaibari.",ESPN public summary API,82
M045,ESP,ESP,Lamine Yamal,Yéremy Pino,sub_out,45,,2H,,,"Substitution, Spain. Yéremy Pino replaces Lamine Yamal.",ESPN public summary API,82
M045,ESP,ESP,Mikel Oyarzabal,Ferran Torres,sub_out,45,,2H,,,"Substitution, Spain. Ferran Torres replaces Mikel Oyarzabal.",ESPN public summary API,82
M045,SAU,SAU,Abdullah Al-Khaibari,Mohamed Kanno,sub_out,45,,2H,,,"Substitution, Saudi Arabia. Mohamed Kanno replaces Abdullah Al Khaibari.",ESPN public summary API,82
M045,SAU,SAU,Musab Al-Juwayr,Abdullah Al-Hamdan,sub_out,45,,2H,,,"Substitution, Saudi Arabia. Abdullah Al Hamddan replaces Musab Al Juwayr.",ESPN public summary API,82
M045,ESP,ESP,Hassan Al-Tambakti,,goal,49,,2H,4,0,"Own Goal by Hassan Al Tambakti, Saudi Arabia. Spain 4, Saudi Arabia 0.",ESPN public summary API,82
M045,SAU,SAU,Ala Al-Hajji,Abdulelah Al-Amri,sub_in,60,,2H,,,"Substitution, Saudi Arabia. Alaa Al Hejji replaces Abdulelah Al Amri.",ESPN public summary API,82
M045,SAU,SAU,Mohammed Abu Al-Shamat,Feras Al-Brikan,sub_in,60,,2H,,,"Substitution, Saudi Arabia. Mohammed Abu Al Shamat replaces Feras Al Brikan.",ESPN public summary API,82
M045,SAU,SAU,Abdulelah Al-Amri,Ala Al-Hajji,sub_out,60,,2H,,,"Substitution, Saudi Arabia. Alaa Al Hejji replaces Abdulelah Al Amri.",ESPN public summary API,82
M045,SAU,SAU,Feras Al-Brikan,Mohammed Abu Al-Shamat,sub_out,60,,2H,,,"Substitution, Saudi Arabia. Mohammed Abu Al Shamat replaces Feras Al Brikan.",ESPN public summary API,82
M045,SAU,SAU,Mohamed Kanno,,yellow_card,60,,2H,,,Mohamed Kanno (Saudi Arabia) is shown the yellow card for a bad foul.,ESPN public summary API,82
M045,ESP,ESP,,,hydration_break_end,61,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M045,ESP,ESP,Mikel Merino,Dani Olmo,sub_in,61,,2H,,,"Substitution, Spain. Mikel Merino replaces Dani Olmo.",ESPN public summary API,82
M045,ESP,ESP,Nico Williams,Álex Baena,sub_in,61,,2H,,,"Substitution, Spain. Nico Williams replaces Álex Baena.",ESPN public summary API,82
M045,ESP,ESP,Dani Olmo,Mikel Merino,sub_out,61,,2H,,,"Substitution, Spain. Mikel Merino replaces Dani Olmo.",ESPN public summary API,82
M045,ESP,ESP,Álex Baena,Nico Williams,sub_out,61,,2H,,,"Substitution, Spain. Nico Williams replaces Álex Baena.",ESPN public summary API,82
M045,ESP,ESP,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M045,ESP,ESP,,,hydration_break_end,70,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M045,ESP,ESP,Fabián Ruiz,Pedri,sub_in,70,,2H,,,"Substitution, Spain. Fabián Ruiz replaces Pedri.",ESPN public summary API,82
M045,ESP,ESP,Pedri,Fabián Ruiz,sub_out,70,,2H,,,"Substitution, Spain. Fabián Ruiz replaces Pedri.",ESPN public summary API,82
M045,SAU,SAU,,,hydration_break_end,89,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M045,SAU,SAU,Khalid Al-Ghannam,Nasser Al-Dawsari,sub_in,90,,2H,,,"Substitution, Saudi Arabia. Khalid Al Ghannam replaces Nasser Al Dawsari.",ESPN public summary API,82
M045,SAU,SAU,Nasser Al-Dawsari,Khalid Al-Ghannam,sub_out,90,,2H,,,"Substitution, Saudi Arabia. Khalid Al Ghannam replaces Nasser Al Dawsari.",ESPN public summary API,82
M047,SAU,SAU,Saud Abdulhamid,,yellow_card,4,,1H,,,Saud Abdulhamid (Saudi Arabia) is shown the yellow card for a bad foul.,ESPN public summary API,82
M047,CPV,CPV,Wagner Pina,,yellow_card,8,,1H,,,Wagner Pina (Cabo Verde) is shown the yellow card for a bad foul.,ESPN public summary API,82
M047,CPV,CPV,,,hydration_break_end,13,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M047,SAU,SAU,,,hydration_break_start,24,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M047,SAU,SAU,,,hydration_break_end,27,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M047,SAU,SAU,,,hydration_break_end,33,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M047,SAU,SAU,Ali Lajami,Hassan Al-Tambakti,sub_in,33,,1H,,,"Substitution, Saudi Arabia. Ali Lajami replaces Hassan Al Tambakti because of an injury.",ESPN public summary API,82
M047,SAU,SAU,Hassan Al-Tambakti,Ali Lajami,sub_out,33,,1H,,,"Substitution, Saudi Arabia. Ali Lajami replaces Hassan Al Tambakti because of an injury.",ESPN public summary API,82
M047,SAU,SAU,Musab Al-Juwayr,Abdullah Al-Khaibari,sub_in,45,,2H,,,"Substitution, Saudi Arabia. Musab Al Juwayr replaces Abdullah Al Khaibari.",ESPN public summary API,82
M047,SAU,SAU,Abdullah Al-Khaibari,Musab Al-Juwayr,sub_out,45,,2H,,,"Substitution, Saudi Arabia. Musab Al Juwayr replaces Abdullah Al Khaibari.",ESPN public summary API,82
M047,CPV,CPV,Hélio Varela,Willy Semedo,sub_in,61,,2H,,,"Substitution, Cabo Verde. Hélio Varela replaces Willy Semedo.",ESPN public summary API,82
M047,CPV,CPV,Nuno da Costa,Dailon Livramento,sub_in,61,,2H,,,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento.",ESPN public summary API,82
M047,CPV,CPV,Dailon Livramento,Nuno da Costa,sub_out,61,,2H,,,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento.",ESPN public summary API,82
M047,CPV,CPV,Willy Semedo,Hélio Varela,sub_out,61,,2H,,,"Substitution, Cabo Verde. Hélio Varela replaces Willy Semedo.",ESPN public summary API,82
M047,SAU,SAU,Abdullah Al-Hamdan,Sultan Mandash,sub_in,66,,2H,,,"Substitution, Saudi Arabia. Abdullah Al Hamddan replaces Sultan Mandash.",ESPN public summary API,82
M047,SAU,SAU,Mohammed Abu Al-Shamat,Salem Al-Dawsari,sub_in,66,,2H,,,"Substitution, Saudi Arabia. Mohammed Abu Al Shamat replaces Salem Al Dawsari.",ESPN public summary API,82
M047,SAU,SAU,Salem Al-Dawsari,Mohammed Abu Al-Shamat,sub_out,66,,2H,,,"Substitution, Saudi Arabia. Mohammed Abu Al Shamat replaces Salem Al Dawsari.",ESPN public summary API,82
M047,SAU,SAU,Sultan Mandash,Abdullah Al-Hamdan,sub_out,66,,2H,,,"Substitution, Saudi Arabia. Abdullah Al Hamddan replaces Sultan Mandash.",ESPN public summary API,82
M047,SAU,SAU,Nasser Al-Dawsari,,yellow_card,67,,2H,,,Nasser Al Dawsari (Saudi Arabia) is shown the yellow card for a bad foul.,ESPN public summary API,82
M047,CPV,CPV,,,hydration_break_start,69,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M047,SAU,SAU,,,hydration_break_start,69,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M047,CPV,CPV,Garry Rodrigues,Ryan Mendes,sub_in,71,,2H,,,"Substitution, Cabo Verde. Garry Rodrigues replaces Ryan Mendes.",ESPN public summary API,82
M047,CPV,CPV,Laros Duarte,Jamiro Monteiro,sub_in,71,,2H,,,"Substitution, Cabo Verde. Laros Duarte replaces Jamiro Monteiro.",ESPN public summary API,82
M047,CPV,CPV,Jamiro Monteiro,Laros Duarte,sub_out,71,,2H,,,"Substitution, Cabo Verde. Laros Duarte replaces Jamiro Monteiro.",ESPN public summary API,82
M047,CPV,CPV,Ryan Mendes,Garry Rodrigues,sub_out,71,,2H,,,"Substitution, Cabo Verde. Garry Rodrigues replaces Ryan Mendes.",ESPN public summary API,82
M047,CPV,CPV,,,hydration_break_end,72,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M047,SAU,SAU,,,hydration_break_end,72,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M047,SAU,SAU,Moteb Al-Harbi,Nawaf Boushal,sub_in,82,,2H,,,"Substitution, Saudi Arabia. Moteb Al Harbi replaces Nawaf Bu Washl.",ESPN public summary API,82
M047,SAU,SAU,Nawaf Boushal,Moteb Al-Harbi,sub_out,82,,2H,,,"Substitution, Saudi Arabia. Moteb Al Harbi replaces Nawaf Bu Washl.",ESPN public summary API,82
M047,SAU,SAU,Feras Al-Brikan,,yellow_card,90,3,2H,,,Feras Al Brikan (Saudi Arabia) is shown the yellow card for a bad foul.,ESPN public summary API,82
M047,CPV,CPV,Steven Moreira,Wagner Pina,sub_in,90,4,2H,,,"Substitution, Cabo Verde. Steven Moreira replaces Wagner Pina.",ESPN public summary API,82
M047,CPV,CPV,Wagner Pina,Steven Moreira,sub_out,90,4,2H,,,"Substitution, Cabo Verde. Steven Moreira replaces Wagner Pina.",ESPN public summary API,82
M049,FRA,FRA,,,hydration_break_start,26,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M049,FRA,FRA,,,hydration_break_end,30,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M049,SEN,SEN,,,hydration_break_end,42,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M049,FRA,FRA,Kylian Mbappé,Michael Olise,goal,66,,2H,1,0,"Goal! France 1, Senegal 0. Kylian Mbappé (France) right footed shot from the centre of the box to the centre of the goal. Assisted by Michael Olise with a through ball.",ESPN public summary API,82
M049,FRA,FRA,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M049,SEN,SEN,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M049,FRA,FRA,,,hydration_break_end,71,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M049,SEN,SEN,Ibrahim Mbaye,Ismaïla Sarr,sub_in,75,,2H,,,"Substitution, Senegal. Ibrahim Mbaye replaces Ismaïla Sarr.",ESPN public summary API,82
M049,SEN,SEN,Ismaïla Sarr,Ibrahim Mbaye,sub_out,75,,2H,,,"Substitution, Senegal. Ibrahim Mbaye replaces Ismaïla Sarr.",ESPN public summary API,82
M049,SEN,SEN,Habib Diarra,Lamine Camara,sub_in,76,,2H,,,"Substitution, Senegal. Habib Diarra replaces Lamine Camara.",ESPN public summary API,82
M049,SEN,SEN,Lamine Camara,Habib Diarra,sub_out,76,,2H,,,"Substitution, Senegal. Habib Diarra replaces Lamine Camara.",ESPN public summary API,82
M049,FRA,FRA,Bradley Barcola,Ousmane Dembélé,sub_in,80,,2H,,,"Substitution, France. Bradley Barcola replaces Ousmane Dembélé.",ESPN public summary API,82
M049,FRA,FRA,Ousmane Dembélé,Bradley Barcola,sub_out,80,,2H,,,"Substitution, France. Bradley Barcola replaces Ousmane Dembélé.",ESPN public summary API,82
M049,FRA,FRA,Bradley Barcola,Adrien Rabiot,goal,82,,2H,2,0,"Goal! France 2, Senegal 0. Bradley Barcola (France) right footed shot from the right side of the box to the bottom right corner. Assisted by Adrien Rabiot with a through ball following a fast break.",ESPN public summary API,82
M049,SEN,SEN,Bamba Dieng,Nicolas Jackson,sub_in,83,,2H,,,"Substitution, Senegal. Bamba Dieng replaces Nicolas Jackson.",ESPN public summary API,82
M049,SEN,SEN,Iliman Ndiaye,Pape Gueye,sub_in,83,,2H,,,"Substitution, Senegal. Iliman Ndiaye replaces Pape Gueye.",ESPN public summary API,82
M049,SEN,SEN,Nicolas Jackson,Bamba Dieng,sub_out,83,,2H,,,"Substitution, Senegal. Bamba Dieng replaces Nicolas Jackson.",ESPN public summary API,82
M049,SEN,SEN,Pape Gueye,Iliman Ndiaye,sub_out,83,,2H,,,"Substitution, Senegal. Iliman Ndiaye replaces Pape Gueye.",ESPN public summary API,82
M049,FRA,FRA,Rayan Cherki,Désiré Doué,sub_in,87,,2H,,,"Substitution, France. Rayan Cherki replaces Désiré Doué.",ESPN public summary API,82
M049,FRA,FRA,Désiré Doué,Rayan Cherki,sub_out,87,,2H,,,"Substitution, France. Rayan Cherki replaces Désiré Doué.",ESPN public summary API,82
M049,SEN,SEN,Pathé Ciss,Idrissa Gueye,sub_in,88,,2H,,,"Substitution, Senegal. Pathé Ciss replaces Idrissa Gueye.",ESPN public summary API,82
M049,SEN,SEN,Idrissa Gueye,Pathé Ciss,sub_out,88,,2H,,,"Substitution, Senegal. Pathé Ciss replaces Idrissa Gueye.",ESPN public summary API,82
M049,SEN,SEN,Ibrahim Mbaye,Iliman Ndiaye,goal,90,5,2H,2,1,"Goal! France 2, Senegal 1. Ibrahim Mbaye (Senegal) right footed shot from the right side of the box to the top right corner. Assisted by Iliman Ndiaye following a fast break.",ESPN public summary API,82
M049,FRA,FRA,Kylian Mbappé,,goal,90,6,2H,3,1,"Goal! France 3, Senegal 1. Kylian Mbappé (France) right footed shot from outside the box to the top left corner.",ESPN public summary API,82
M049,FRA,FRA,,,hydration_break_end,90,9,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,NOR,NOR,,,hydration_break_start,24,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M050,NOR,NOR,,,hydration_break_end,27,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,NOR,NOR,Erling Haaland,David Møller Wolfe,goal,29,,1H,0,1,"Goal! Iraq 0, Norway 1. Erling Haaland (Norway) left footed shot from very close range to the top right corner. Assisted by David Møller Wolfe with a cross.",ESPN public summary API,82
M050,IRQ,IRQ,Aymen Hussein,Amir Al-Ammari,goal,39,,1H,1,1,"Goal! Iraq 1, Norway 1. Aymen Hussein (Iraq) header from the centre of the box to the bottom right corner. Assisted by Amir Al Ammari with a cross.",ESPN public summary API,82
M050,NOR,NOR,Erling Haaland,,goal,43,,1H,1,2,"Goal! Iraq 1, Norway 2. Erling Haaland (Norway) right footed shot from very close range to the centre of the goal.",ESPN public summary API,82
M050,IRQ,IRQ,,,hydration_break_end,59,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,IRQ,IRQ,Marko Farji,Ali Al-Hamadi,sub_in,59,,2H,,,"Substitution, Iraq. Marko Farji replaces Ali Al Hamadi.",ESPN public summary API,82
M050,IRQ,IRQ,Zidane Iqbal,Zaid Ismael,sub_in,59,,2H,,,"Substitution, Iraq. Zidane Iqbal replaces Zaid Ismael.",ESPN public summary API,82
M050,IRQ,IRQ,Ali Al-Hamadi,Marko Farji,sub_out,59,,2H,,,"Substitution, Iraq. Marko Farji replaces Ali Al Hamadi.",ESPN public summary API,82
M050,IRQ,IRQ,Zaid Ismael,Zidane Iqbal,sub_out,59,,2H,,,"Substitution, Iraq. Zidane Iqbal replaces Zaid Ismael.",ESPN public summary API,82
M050,IRQ,IRQ,,,hydration_break_end,69,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,IRQ,IRQ,,,hydration_break_start,69,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M050,NOR,NOR,,,hydration_break_start,69,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M050,IRQ,IRQ,,,hydration_break_end,72,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,NOR,NOR,,,hydration_break_end,72,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,IRQ,IRQ,Ahmed Qasim,Ali Jasim,sub_in,73,,2H,,,"Substitution, Iraq. Ahmed Qasem replaces Ali Jasim because of an injury.",ESPN public summary API,82
M050,IRQ,IRQ,Mustafa Saadoon,Hussein Ali,sub_in,73,,2H,,,"Substitution, Iraq. Mustafa Saadoon replaces Hussein Ali.",ESPN public summary API,82
M050,NOR,NOR,Andreas Schjelderup,Antonio Nusa,sub_in,73,,2H,,,"Substitution, Norway. Andreas Schjelderup replaces Antonio Nusa.",ESPN public summary API,82
M050,NOR,NOR,Kristian Thorstvedt,Fredrik Aursnes,sub_in,73,,2H,,,"Substitution, Norway. Kristian Thorstvedt replaces Fredrik Aursnes.",ESPN public summary API,82
M050,NOR,NOR,Leo Østigard,David Møller Wolfe,sub_in,73,,2H,,,"Substitution, Norway. Leo Østigård replaces David Møller Wolfe because of an injury.",ESPN public summary API,82
M050,NOR,NOR,Oscar Bobb,Alexander Sørloth,sub_in,73,,2H,,,"Substitution, Norway. Oscar Bobb replaces Alexander Sørloth.",ESPN public summary API,82
M050,IRQ,IRQ,Ali Jasim,Ahmed Qasim,sub_out,73,,2H,,,"Substitution, Iraq. Ahmed Qasem replaces Ali Jasim because of an injury.",ESPN public summary API,82
M050,IRQ,IRQ,Hussein Ali,Mustafa Saadoon,sub_out,73,,2H,,,"Substitution, Iraq. Mustafa Saadoon replaces Hussein Ali.",ESPN public summary API,82
M050,NOR,NOR,Alexander Sørloth,Oscar Bobb,sub_out,73,,2H,,,"Substitution, Norway. Oscar Bobb replaces Alexander Sørloth.",ESPN public summary API,82
M050,NOR,NOR,Antonio Nusa,Andreas Schjelderup,sub_out,73,,2H,,,"Substitution, Norway. Andreas Schjelderup replaces Antonio Nusa.",ESPN public summary API,82
M050,NOR,NOR,David Møller Wolfe,Leo Østigard,sub_out,73,,2H,,,"Substitution, Norway. Leo Østigård replaces David Møller Wolfe because of an injury.",ESPN public summary API,82
M050,NOR,NOR,Fredrik Aursnes,Kristian Thorstvedt,sub_out,73,,2H,,,"Substitution, Norway. Kristian Thorstvedt replaces Fredrik Aursnes.",ESPN public summary API,82
M050,NOR,NOR,Leo Østigard,Martin Ødegaard,goal,76,,2H,1,3,"Goal! Iraq 1, Norway 3. Leo Østigård (Norway) header from very close range to the high centre of the goal. Assisted by Martin Ødegaard with a cross following a corner.",ESPN public summary API,82
M050,IRQ,IRQ,Mohanad Ali,Ibrahim Bayesh,sub_in,78,,2H,,,"Substitution, Iraq. Mohanad Ali replaces Ibrahim Bayesh.",ESPN public summary API,82
M050,IRQ,IRQ,Ibrahim Bayesh,Mohanad Ali,sub_out,78,,2H,,,"Substitution, Iraq. Mohanad Ali replaces Ibrahim Bayesh.",ESPN public summary API,82
M050,NOR,NOR,Patrick Berg,Martin Ødegaard,sub_in,81,,2H,,,"Substitution, Norway. Patrick Berg replaces Martin Ødegaard.",ESPN public summary API,82
M050,NOR,NOR,Martin Ødegaard,Patrick Berg,sub_out,81,,2H,,,"Substitution, Norway. Patrick Berg replaces Martin Ødegaard.",ESPN public summary API,82
M050,IRQ,IRQ,Zaid Tahseen,,yellow_card,86,,2H,,,Zaid Tahseen (Iraq) is shown the yellow card for a bad foul.,ESPN public summary API,82
M050,IRQ,IRQ,,,hydration_break_end,90,2,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M050,NOR,NOR,Aymen Hussein,,goal,90,6,2H,1,4,"Own Goal by Aymen Hussein, Iraq. Iraq 1, Norway 4.",ESPN public summary API,82
M051,IRQ,IRQ,Amir Al-Ammari,,yellow_card,6,,1H,,,Amir Al Ammari (Iraq) is shown the yellow card for a bad foul.,ESPN public summary API,82
M051,FRA,FRA,Kylian Mbappé,Michael Olise,goal,14,,1H,1,0,"Goal! France 1, Iraq 0. Kylian Mbappé (France) left footed shot from outside the box to the bottom left corner. Assisted by Michael Olise.",ESPN public summary API,82
M051,FRA,FRA,,,hydration_break_start,23,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M051,FRA,FRA,,,hydration_break_end,25,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M051,IRQ,IRQ,Ali Al-Hamadi,Aymen Hussein,sub_in,26,,1H,,,"Substitution, Iraq. Ali Al Hamadi replaces Aymen Hussein because of an injury.",ESPN public summary API,82
M051,IRQ,IRQ,Aymen Hussein,Ali Al-Hamadi,sub_out,26,,1H,,,"Substitution, Iraq. Ali Al Hamadi replaces Aymen Hussein because of an injury.",ESPN public summary API,82
M051,FRA,FRA,Kylian Mbappé,Ousmane Dembélé,goal,54,,2H,2,0,"Goal! France 2, Iraq 0. Kylian Mbappé (France) right footed shot from the centre of the box to the bottom right corner. Assisted by Ousmane Dembélé.",ESPN public summary API,82
M051,IRQ,IRQ,Rebin Sulaka,Zaid Tahseen,sub_in,60,,2H,,,"Substitution, Iraq. Rebin Sulaka replaces Zaid Tahseen.",ESPN public summary API,82
M051,IRQ,IRQ,Youssef Amyn,Zaid Ismael,sub_in,60,,2H,,,"Substitution, Iraq. Youssef Amyn replaces Zaid Ismael.",ESPN public summary API,82
M051,IRQ,IRQ,Zaid Ismael,Youssef Amyn,sub_out,60,,2H,,,"Substitution, Iraq. Youssef Amyn replaces Zaid Ismael.",ESPN public summary API,82
