match_id,team_iso3,player_name,appearance_role,shirt_number,position_label,lineup_slot,minute_in,minute_out,minutes_played,is_captain,is_goalkeeper,data_source_name,data_quality_score
M059,DZA,Yassine Titraoui,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M059,DZA,Zineddine Belaïd,bench,5,SUB,0,71,,,false,false,ESPN public summary API,82
M060,ARG,Emiliano Martínez,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M060,ARG,Exequiel Palacios,starter,14,RB,2,0,,,false,false,ESPN public summary API,82
M060,ARG,Giovani Lo Celso,starter,11,LM,11,0,60,,false,false,ESPN public summary API,82
M060,ARG,Giuliano Simeone,starter,17,RM,7,0,71,,false,false,ESPN public summary API,82
M060,ARG,Julián Álvarez,starter,9,CF-L,9,0,82,,false,false,ESPN public summary API,82
M060,ARG,Lautaro Martínez,starter,22,CF-R,10,0,60,,false,false,ESPN public summary API,82
M060,ARG,Leandro Paredes,starter,5,CM-L,8,0,,,false,false,ESPN public summary API,82
M060,ARG,Marcos Senesi,starter,2,CD-L,6,0,,,false,false,ESPN public summary API,82
M060,ARG,Nico Paz,starter,18,CM-R,4,0,61,,false,false,ESPN public summary API,82
M060,ARG,Nicolás Otamendi,starter,19,CD-R,5,0,,,false,false,ESPN public summary API,82
M060,ARG,Nicolás Tagliafico,starter,3,LB,3,0,,,false,false,ESPN public summary API,82
M060,ARG,Alexis Mac Allister,bench,20,SUB,0,61,,,false,false,ESPN public summary API,82
M060,ARG,Cristian Romero,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Enzo Fernández,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Facundo Medina,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Gerónimo Rulli,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Gonzalo Montiel,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,José Manuel López,bench,21,SUB,0,82,,,false,false,ESPN public summary API,82
M060,ARG,Juan Musso,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Lionel Messi,bench,10,SUB,0,60,,,false,false,ESPN public summary API,82
M060,ARG,Lisandro Martínez,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Nahuel Molina,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Nico González,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Rodrigo De Paul,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M060,ARG,Thiago Almada,bench,16,SUB,0,60,,,false,false,ESPN public summary API,82
M060,ARG,Valentín Barco,bench,8,SUB,0,71,,,false,false,ESPN public summary API,82
M060,JOR,Abdallah Nasib,starter,3,CD-R,6,0,,,false,false,ESPN public summary API,82
M060,JOR,Ali Azaizeh,starter,24,CF-R,10,0,45,,false,false,ESPN public summary API,82
M060,JOR,Ali Olwan,starter,9,CF-L,11,0,90,,false,false,ESPN public summary API,82
M060,JOR,Ehsan Haddad,starter,23,RM,2,0,,,false,false,ESPN public summary API,82
M060,JOR,Husam Abu Dahab,starter,4,CD-L,4,0,90,,false,false,ESPN public summary API,82
M060,JOR,Mohannad Abu Taha,starter,20,LM,3,0,,,false,false,ESPN public summary API,82
M060,JOR,Nizar Al-Rashdan,starter,21,CM-R,7,0,76,,false,false,ESPN public summary API,82
M060,JOR,Noor Al-Rawabdeh,starter,8,CM-L,8,0,,,false,false,ESPN public summary API,82
M060,JOR,Odeh Fakhoury,starter,11,F,9,0,45,,false,false,ESPN public summary API,82
M060,JOR,Yazan Al-Arab,starter,5,CD,5,0,,,false,false,ESPN public summary API,82
M060,JOR,Yazeed Abulaila,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M060,JOR,Abdallah Al-Fakhouri,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Amer Jamous,bench,6,SUB,0,76,,,false,false,ESPN public summary API,82
M060,JOR,Anas Badawi,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Ibrahim Sadeh,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Mahmoud Al-Mardi,bench,13,SUB,0,45,,,false,false,ESPN public summary API,82
M060,JOR,Mohammad Abu Hasheesh,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Mohammad Abualnadi,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Mohammad Abughoush,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Mohammad Al-Daoud,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Mohammed Abu Zraiq,bench,7,SUB,0,90,,,false,false,ESPN public summary API,82
M060,JOR,Mousa Al-Tamari,bench,10,SUB,0,45,,,false,false,ESPN public summary API,82
M060,JOR,Nour Bani Ateyah,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Rajaei Ayed,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Saed Al-Rosan,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M060,JOR,Saleem Obaid,bench,17,SUB,0,90,,,false,false,ESPN public summary API,82
M062,COL,Camilo Vargas,starter,12,G,1,0,,,false,false,ESPN public summary API,82
M062,COL,Daniel Muñoz,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M062,COL,Davinson Sánchez,starter,23,CD-R,5,0,,,false,false,ESPN public summary API,82
M062,COL,Gustavo Puerta,starter,14,RM,7,0,80,,false,false,ESPN public summary API,82
M062,COL,James Rodríguez,starter,10,RF,10,0,72,,false,false,ESPN public summary API,82
M062,COL,Jefferson Lerma,starter,16,CM,4,0,,,false,false,ESPN public summary API,82
M062,COL,Jhon Arias,starter,11,LM,8,0,90,,false,false,ESPN public summary API,82
M062,COL,Jhon Lucumí,starter,3,CD-L,6,0,,,false,false,ESPN public summary API,82
M062,COL,Johan Mojica,starter,17,LB,3,0,,,false,false,ESPN public summary API,82
M062,COL,Luis Díaz,starter,7,LF,11,0,90,,false,false,ESPN public summary API,82
M062,COL,Luis Suárez,starter,25,F,9,0,80,,false,false,ESPN public summary API,82
M062,COL,Andrés Gómez,bench,26,SUB,0,90,,,false,false,ESPN public summary API,82
M062,COL,Cucho Hernández,bench,19,SUB,0,80,,,false,false,ESPN public summary API,82
M062,COL,David Ospina,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Deiver Machado,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Jhon Córdoba,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Jorge Carrascal,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Juan Fernando Quintero,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Juan Portilla,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Jáminton Campaz,bench,21,SUB,0,72,,,false,false,ESPN public summary API,82
M062,COL,Kevin Castaño,bench,5,SUB,0,90,,,false,false,ESPN public summary API,82
M062,COL,Richard Ríos,bench,6,SUB,0,80,,,false,false,ESPN public summary API,82
M062,COL,Santiago Arias,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Willer Ditta,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Yerry Mina,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M062,COL,Álvaro Montero,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Abbosbek Fayzullaev,starter,22,CF-R,10,0,77,,false,false,ESPN public summary API,82
M062,UZB,Abdukodir Khusanov,starter,2,CD-R,6,0,,,false,false,ESPN public summary API,82
M062,UZB,Abdulla Abdullaev,starter,18,CD,5,0,,,false,false,ESPN public summary API,82
M062,UZB,Akmal Mozgovoy,starter,6,CM-R,7,0,,,false,false,ESPN public summary API,82
M062,UZB,Behruzjon Karimov,starter,24,RM,2,0,,,false,false,ESPN public summary API,82
M062,UZB,Eldor Shomurodov,starter,14,F,9,0,90,,false,false,ESPN public summary API,82
M062,UZB,Oston Urunov,starter,11,CF-L,11,0,45,,false,false,ESPN public summary API,82
M062,UZB,Otabek Shukurov,starter,7,CM-L,8,0,,,false,false,ESPN public summary API,82
M062,UZB,Rustam Ashurmatov,starter,5,CD-L,4,0,77,,false,false,ESPN public summary API,82
M062,UZB,Sherzod Nasrullaev,starter,13,LM,3,0,45,,false,false,ESPN public summary API,82
M062,UZB,Utkir Yusupov,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M062,UZB,Abduvohid Nematov,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Avazbek Ulmasaliyev,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Azizbek Amonov,bench,20,SUB,0,77,,,false,false,ESPN public summary API,82
M062,UZB,Azizjon Ganiev,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Botirali Ergashev,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Dostonbek Khamdamov,bench,17,SUB,0,45,,,false,false,ESPN public summary API,82
M062,UZB,Farrukh Sayfiev,bench,4,SUB,0,45,,,false,false,ESPN public summary API,82
M062,UZB,Igor Sergeev,bench,21,SUB,0,90,,,false,false,ESPN public summary API,82
M062,UZB,Jakhongir Urozov,bench,26,SUB,0,77,,,false,false,ESPN public summary API,82
M062,UZB,Jamshid Iskanderov,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Khojiakbar Alijonov,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Odiljon Xamrobekov,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Ruslanbek Jiyanov,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Sherzod Esanov,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M062,UZB,Umar Eshmurodov,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Aaron Wan-Bissaka,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M064,COD,Arthur Masuaku,starter,26,LB,3,0,72,,false,false,ESPN public summary API,82
M064,COD,Axel Tuanzebe,starter,4,CD,5,0,,,false,false,ESPN public summary API,82
M064,COD,Chancel Mbemba,starter,22,CD-R,6,0,,,false,false,ESPN public summary API,82
M064,COD,Cédric Bakambu,starter,17,CF-R,10,0,57,,false,false,ESPN public summary API,82
M064,COD,Edo Kayembe,starter,25,CM-L,11,0,72,,false,false,ESPN public summary API,82
M064,COD,Lionel Mpasi,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M064,COD,Ngal'ayel Mukau,starter,6,CM-R,7,0,45,,false,false,ESPN public summary API,82
M064,COD,Samuel Moutoussamy,starter,8,CM,8,0,82,,false,false,ESPN public summary API,82
M064,COD,Steve Kapuadi,starter,3,CD-L,4,0,,,false,false,ESPN public summary API,82
M064,COD,Yoane Wissa,starter,20,CF-L,9,0,,,false,false,ESPN public summary API,82
M064,COD,Aaron Tshibola,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Brian Cipenga,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Charles Pickel,bench,18,SUB,0,72,,,false,false,ESPN public summary API,82
M064,COD,Dylan Batubinsika,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Fiston Mayele,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Gaël Kakuta,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Gédéon Kalulu,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Joris Kayembe,bench,12,SUB,0,72,,,false,false,ESPN public summary API,82
M064,COD,Matthieu Epolo,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Meschack Elia,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Nathanaël Mbuku,bench,7,SUB,0,82,,,false,false,ESPN public summary API,82
M064,COD,Noah Sadiki,bench,14,SUB,0,45,,,false,false,ESPN public summary API,82
M064,COD,Simon Banza,bench,23,SUB,0,57,,,false,false,ESPN public summary API,82
M064,COD,Théo Bongonda,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M064,COD,Timothy Fayulu,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Camilo Vargas,starter,12,G,1,0,,,false,false,ESPN public summary API,82
M064,COL,Daniel Muñoz,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M064,COL,Davinson Sánchez,starter,23,CD-R,5,0,,,false,false,ESPN public summary API,82
M064,COL,Gustavo Puerta,starter,14,RM,7,0,,,false,false,ESPN public summary API,82
M064,COL,James Rodríguez,starter,10,RF,10,0,58,,false,false,ESPN public summary API,82
M064,COL,Jefferson Lerma,starter,16,CM,4,0,,,false,false,ESPN public summary API,82
M064,COL,Jhon Arias,starter,11,LM,8,0,77,,false,false,ESPN public summary API,82
M064,COL,Jhon Lucumí,starter,3,CD-L,6,0,,,false,false,ESPN public summary API,82
M064,COL,Johan Mojica,starter,17,LB,3,0,,,false,false,ESPN public summary API,82
M064,COL,Luis Díaz,starter,7,LF,11,0,,,false,false,ESPN public summary API,82
M064,COL,Luis Suárez,starter,25,F,9,0,58,,false,false,ESPN public summary API,82
M064,COL,Andrés Gómez,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Cucho Hernández,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,David Ospina,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Deiver Machado,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Jhon Córdoba,bench,9,SUB,0,58,,,false,false,ESPN public summary API,82
M064,COL,Jorge Carrascal,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Juan Fernando Quintero,bench,20,SUB,0,58,,,false,false,ESPN public summary API,82
M064,COL,Juan Portilla,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Jáminton Campaz,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Kevin Castaño,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Richard Ríos,bench,6,SUB,0,77,,,false,false,ESPN public summary API,82
M064,COL,Santiago Arias,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Willer Ditta,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Yerry Mina,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M064,COL,Álvaro Montero,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Aaron Wan-Bissaka,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M066,COD,Arthur Masuaku,starter,26,LB,3,0,83,,false,false,ESPN public summary API,82
M066,COD,Axel Tuanzebe,starter,4,CD-L,6,0,,,false,false,ESPN public summary API,82
M066,COD,Brian Cipenga,starter,9,LM,11,0,72,,false,false,ESPN public summary API,82
M066,COD,Chancel Mbemba,starter,22,CD-R,5,0,,,false,false,ESPN public summary API,82
M066,COD,Cédric Bakambu,starter,17,CF-R,10,0,51,,false,false,ESPN public summary API,82
M066,COD,Lionel Mpasi,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M066,COD,Nathanaël Mbuku,starter,7,RM,7,0,72,,false,false,ESPN public summary API,82
M066,COD,Noah Sadiki,starter,14,CM-L,8,0,,,false,false,ESPN public summary API,82
M066,COD,Samuel Moutoussamy,starter,8,CM-R,4,0,72,,false,false,ESPN public summary API,82
M066,COD,Yoane Wissa,starter,20,CF-L,9,0,,,false,false,ESPN public summary API,82
M066,COD,Aaron Tshibola,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Charles Pickel,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Dylan Batubinsika,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Edo Kayembe,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Fiston Mayele,bench,19,SUB,0,51,,,false,false,ESPN public summary API,82
M066,COD,Gaël Kakuta,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Gédéon Kalulu,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Joris Kayembe,bench,12,SUB,0,83,,,false,false,ESPN public summary API,82
M066,COD,Matthieu Epolo,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Meschack Elia,bench,13,SUB,0,72,,,false,false,ESPN public summary API,82
M066,COD,Ngal'ayel Mukau,bench,6,SUB,0,72,,,false,false,ESPN public summary API,82
M066,COD,Simon Banza,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Steve Kapuadi,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M066,COD,Théo Bongonda,bench,10,SUB,0,72,,,false,false,ESPN public summary API,82
M066,COD,Timothy Fayulu,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Abbosbek Fayzullaev,starter,22,CF-L,11,0,73,,false,false,ESPN public summary API,82
M066,UZB,Abdukodir Khusanov,starter,2,CD,5,0,,,false,false,ESPN public summary API,82
M066,UZB,Abduvohid Nematov,starter,12,G,1,0,,,false,false,ESPN public summary API,82
M066,UZB,Akmal Mozgovoy,starter,6,CM-R,7,0,82,,false,false,ESPN public summary API,82
M066,UZB,Dostonbek Khamdamov,starter,17,CF-R,10,0,59,,false,false,ESPN public summary API,82
M066,UZB,Eldor Shomurodov,starter,14,F,9,0,,,false,false,ESPN public summary API,82
M066,UZB,Jakhongir Urozov,starter,26,CD-L,4,0,82,,false,false,ESPN public summary API,82
M066,UZB,Khojiakbar Alijonov,starter,3,RM,2,0,,,false,false,ESPN public summary API,82
M066,UZB,Otabek Shukurov,starter,7,CM-L,8,0,59,,false,false,ESPN public summary API,82
M066,UZB,Rustam Ashurmatov,starter,5,CD-R,6,0,,,false,false,ESPN public summary API,82
M066,UZB,Sherzod Nasrullaev,starter,13,LM,3,0,,,false,false,ESPN public summary API,82
M066,UZB,Abdulla Abdullaev,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Avazbek Ulmasaliyev,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Azizbek Amonov,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Azizjon Ganiev,bench,19,SUB,0,59,,,false,false,ESPN public summary API,82
M066,UZB,Behruzjon Karimov,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Botirali Ergashev,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Farrukh Sayfiev,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Igor Sergeev,bench,21,SUB,0,82,,,false,false,ESPN public summary API,82
M066,UZB,Jamshid Iskanderov,bench,8,SUB,0,82,,,false,false,ESPN public summary API,82
M066,UZB,Odiljon Xamrobekov,bench,9,SUB,0,59,,,false,false,ESPN public summary API,82
M066,UZB,Oston Urunov,bench,11,SUB,0,73,,,false,false,ESPN public summary API,82
M066,UZB,Ruslanbek Jiyanov,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Sherzod Esanov,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Umar Eshmurodov,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M066,UZB,Utkir Yusupov,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Anthony Gordon,starter,18,AM-L,11,0,72,,false,false,ESPN public summary API,82
M067,ENG,Declan Rice,starter,4,LM,4,0,72,,false,false,ESPN public summary API,82
M067,ENG,Elliot Anderson,starter,8,RM,8,0,,,false,false,ESPN public summary API,82
M067,ENG,Ezri Konsa,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M067,ENG,Harry Kane,starter,9,F,9,0,,,false,false,ESPN public summary API,82
M067,ENG,John Stones,starter,5,CD-L,6,0,87,,false,false,ESPN public summary API,82
M067,ENG,Jordan Pickford,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M067,ENG,Jude Bellingham,starter,10,AM,10,0,80,,false,false,ESPN public summary API,82
M067,ENG,Nico O'Reilly,starter,3,LB,3,0,,,false,false,ESPN public summary API,82
M067,ENG,Noni Madueke,starter,20,AM-R,7,0,72,,false,false,ESPN public summary API,82
M067,ENG,Reece James,starter,24,RB,2,0,,,false,false,ESPN public summary API,82
M067,ENG,Bukayo Saka,bench,7,SUB,0,72,,,false,false,ESPN public summary API,82
M067,ENG,Dan Burn,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Dean Henderson,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Djed Spence,bench,25,SUB,0,80,,,false,false,ESPN public summary API,82
M067,ENG,Eberechi Eze,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Ivan Toney,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,James Trafford,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Jarell Quansah,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Jordan Henderson,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Kobbie Mainoo,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M067,ENG,Marc Guéhi,bench,6,SUB,0,87,,,false,false,ESPN public summary API,82
M067,ENG,Marcus Rashford,bench,11,SUB,0,72,,,false,false,ESPN public summary API,82
M067,ENG,Morgan Rogers,bench,17,SUB,0,72,,,false,false,ESPN public summary API,82
M067,ENG,Ollie Watkins,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Dominik Livakovic,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M067,HRV,Ivan Perisic,starter,14,LM,3,0,,,false,false,ESPN public summary API,82
M067,HRV,Josip Stanisic,starter,2,RM,2,0,,,false,false,ESPN public summary API,82
M067,HRV,Josip Sutalo,starter,6,CD-R,6,0,,,false,false,ESPN public summary API,82
M067,HRV,Josko Gvardiol,starter,4,CD-L,4,0,,,false,false,ESPN public summary API,82
M067,HRV,Luka Modric,starter,10,CM-R,7,0,58,,false,false,ESPN public summary API,82
M067,HRV,Luka Vuskovic,starter,22,CD,5,0,66,,false,false,ESPN public summary API,82
M067,HRV,Mario Pasalic,starter,15,CM-L,8,0,78,,false,false,ESPN public summary API,82
M067,HRV,Martin Baturina,starter,16,CF-L,11,0,78,,false,false,ESPN public summary API,82
M067,HRV,Petar Musa,starter,26,F,9,0,66,,false,false,ESPN public summary API,82
M067,HRV,Petar Sucic,starter,17,CF-R,10,0,,,false,false,ESPN public summary API,82
M067,HRV,Andrej Kramaric,bench,9,SUB,0,78,,,false,false,ESPN public summary API,82
M067,HRV,Ante Budimir,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Dominik Kotarski,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Duje Caleta-Car,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Igor Matanovic,bench,20,SUB,0,66,,,false,false,ESPN public summary API,82
M067,HRV,Ivor Pandur,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Kristijan Jakic,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Luka Sucic,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Marco Pasalic,bench,24,SUB,0,66,,,false,false,ESPN public summary API,82
M067,HRV,Marin Pongracic,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Martin Erlic,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Mateo Kovacic,bench,8,SUB,0,58,,,false,false,ESPN public summary API,82
M067,HRV,Nikola Moro,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M067,HRV,Nikola Vlasic,bench,13,SUB,0,78,,,false,false,ESPN public summary API,82
M067,HRV,Toni Fruk,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Antoine Semenyo,starter,11,LF,11,0,,,false,false,ESPN public summary API,82
M068,GHA,Caleb Yirenkyi,starter,3,RM,7,0,,,false,false,ESPN public summary API,82
M068,GHA,Elisha Owusu,starter,15,CM,4,0,78,,false,false,ESPN public summary API,82
M068,GHA,Ernest Nuamah,starter,24,RF,10,0,58,,false,false,ESPN public summary API,82
M068,GHA,Gideon Mensah,starter,14,LB,3,0,,,false,false,ESPN public summary API,82
M068,GHA,Jerome Opoku,starter,18,CD-L,6,0,,,false,false,ESPN public summary API,82
M068,GHA,Jonas Adjetey,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M068,GHA,Jordan Ayew,starter,9,F,9,0,87,,false,false,ESPN public summary API,82
M068,GHA,Kamaldeen Sulemana,starter,22,LM,8,0,58,,false,false,ESPN public summary API,82
M068,GHA,Lawrence Ati Zigi,starter,1,G,1,0,45,,false,false,ESPN public summary API,82
M068,GHA,Marvin Senaya,starter,26,RB,2,0,,,false,false,ESPN public summary API,82
M068,GHA,Abdul Mumin,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Alidu Seidu,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Augustine Boakye,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Baba Rahman,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Benjamin Asare,bench,16,SUB,0,45,,,false,false,ESPN public summary API,82
M068,GHA,Brandon Thomas-Asante,bench,10,SUB,0,58,,,false,false,ESPN public summary API,82
M068,GHA,Christopher Bonsu Baah,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Derrick Luckassen,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Fatawu Issahaku,bench,7,SUB,0,58,,,false,false,ESPN public summary API,82
M068,GHA,Iñaki Williams,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Joseph Anang,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Kojo Peprah Oppong,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M068,GHA,Kwasi Sibo,bench,8,SUB,0,78,,,false,false,ESPN public summary API,82
M068,GHA,Prince Adu,bench,25,SUB,0,87,,,false,false,ESPN public summary API,82
M068,PAN,Amir Murillo,starter,23,RM,2,0,,,false,false,ESPN public summary API,82
M068,PAN,Andrés Andrade,starter,16,CD-L,4,0,,,false,false,ESPN public summary API,82
M068,PAN,Carlos Harvey,starter,14,CM-R,7,0,,,false,false,ESPN public summary API,82
M068,PAN,Cecilio Waterman,starter,18,F,9,0,63,,false,false,ESPN public summary API,82
M068,PAN,Cristian Martínez,starter,6,CF-R,10,0,63,,false,false,ESPN public summary API,82
M068,PAN,César Blackman,starter,2,LM,3,0,90,,false,false,ESPN public summary API,82
M068,PAN,Jiovany Ramos,starter,13,CD-R,6,0,,,false,false,ESPN public summary API,82
M068,PAN,José Córdoba,starter,3,CD,5,0,,,false,false,ESPN public summary API,82
M068,PAN,José Luis Rodríguez,starter,7,CF-L,11,0,74,,false,false,ESPN public summary API,82
M068,PAN,Orlando Mosquera,starter,22,G,1,0,,,false,false,ESPN public summary API,82
M068,PAN,Édgar Yoel Bárcenas,starter,11,CM-L,8,0,,,false,false,ESPN public summary API,82
M068,PAN,Adalberto Carrasquilla,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M068,PAN,Alberto Quintero,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M068,PAN,Aníbal Godoy,bench,20,SUB,0,90,,,false,false,ESPN public summary API,82
M068,PAN,Azarias Londoño,bench,24,SUB,0,63,,,false,false,ESPN public summary API,82
